tripduration (s),tripduration (m/s),starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Age 
1975,32.92,32:18.6,05:13.9,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42186,Customer,1969,Unknown,51
302,5.03,38:47.3,43:50.3,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.7192517,-74.034234,42148,Subscriber,1962,Female,58
421,7.02,40:40.4,47:42.0,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,28325,Subscriber,1988,Male,32
1793,29.88,41:44.3,11:37.9,3678,Fairmount Ave,40.72572614,-74.07195926,3185,City Hall,40.7177325,-74.043845,42224,Subscriber,1977,Male,43
274,4.57,43:00.5,47:34.8,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42389,Subscriber,1980,Male,40
1745,29.08,44:02.6,13:07.8,3267,Morris Canal,40.71241882,-74.03852552,3214,Essex Light Rail,40.7127742,-74.0364857,42355,Customer,1988,Female,32
348,5.8,45:49.9,51:38.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42575,Subscriber,1983,Male,37
849,14.15,46:06.2,00:16.1,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,42203,Subscriber,1994,Male,26
173,2.88,46:43.3,49:37.2,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458404,-74.04281706,42600,Subscriber,1981,Male,39
386,6.43,46:50.3,53:16.4,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42503,Customer,1984,Male,36
2501,41.68,48:37.9,30:19.7,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42322,Subscriber,1961,Male,59
959,15.98,49:45.2,05:44.3,3205,JC Medical Center,40.71653978,-74.04963791,3275,Columbus Drive,40.7183552,-74.03891444,42285,Subscriber,1990,Male,30
897,14.95,51:41.7,06:39.4,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,41498,Subscriber,1988,Male,32
398,6.63,52:12.2,58:51.2,3193,Lincoln Park,40.7246051,-74.07840595,3678,Fairmount Ave,40.72572614,-74.07195926,42460,Subscriber,1967,Male,53
312,5.2,56:48.9,02:01.3,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42485,Subscriber,1992,Male,28
238,3.97,56:54.7,00:53.5,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42476,Subscriber,1985,Male,35
260,4.33,02:21.7,06:41.9,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42404,Customer,1991,Male,29
6256,104.27,06:44.3,51:00.6,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42215,Customer,1991,Male,29
94,1.57,07:03.2,08:37.2,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42403,Subscriber,1984,Male,36
221,3.68,07:43.4,11:25.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.7127742,-74.0364857,42111,Subscriber,1967,Male,53
668,11.13,11:26.4,22:35.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42583,Customer,1989,Male,31
666,11.1,12:28.9,23:35.1,3185,City Hall,40.7177325,-74.043845,3194,McGinley Square,40.72533993,-74.06762213,42224,Subscriber,1977,Male,43
3009,50.15,13:32.8,03:42.6,3194,McGinley Square,40.72533993,-74.06762213,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42326,Customer,1969,Unknown,51
405,6.75,15:22.5,22:08.4,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,38511,Customer,1969,Unknown,51
1556,25.93,15:37.9,41:34.7,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,42135,Subscriber,1998,Male,22
1173,19.55,18:17.8,37:51.0,3681,Grand St,40.71517768,-74.03768331,3185,City Hall,40.7177325,-74.043845,42458,Customer,1994,Female,26
3034,50.57,18:50.7,09:25.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42444,Customer,1983,Male,37
3015,50.25,18:54.4,09:10.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42150,Customer,1977,Female,43
1296,21.6,19:16.7,40:52.9,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42485,Subscriber,1992,Male,28
1325,22.08,23:43.4,45:49.3,3194,McGinley Square,40.72533993,-74.06762213,3191,Union St,40.7182113,-74.0836394,42224,Subscriber,1977,Male,43
433,7.22,24:10.2,31:23.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.0337589,33392,Customer,1969,Unknown,51
1583,26.38,25:23.9,51:47.0,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,42370,Subscriber,1958,Male,62
2637,43.95,28:41.5,12:39.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42472,Subscriber,1978,Male,42
410,6.83,31:32.1,38:23.0,3640,Journal Square,40.73367,-74.0625,3679,Bergen Ave,40.72210379,-74.071455,42333,Subscriber,1985,Male,35
4160,69.33,33:15.9,42:36.6,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3276,Marin Light Rail,40.71458404,-74.04281706,42120,Subscriber,1968,Male,52
567,9.45,34:38.3,44:05.6,3267,Morris Canal,40.71241882,-74.03852552,3270,Jersey & 6th St,40.72528911,-74.04557168,42190,Subscriber,1980,Male,40
2922,48.7,41:02.5,29:45.2,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42447,Customer,2001,Male,19
1142,19.03,41:48.4,00:51.4,3638,Washington St,40.7242941,-74.0354826,3206,Hilltop,40.7311689,-74.0575736,42320,Subscriber,1982,Male,38
1479,24.65,42:05.9,06:45.1,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42485,Subscriber,1992,Male,28
1105,18.42,43:29.6,01:55.0,3198,Heights Elevator,40.74871595,-74.0404433,3195,Sip Ave,40.7308971,-74.06391263,42457,Customer,1992,Female,28
557,9.28,44:06.5,53:24.0,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,42142,Subscriber,1973,Male,47
444,7.4,44:11.9,51:36.4,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3276,Marin Light Rail,40.71458404,-74.04281706,42578,Subscriber,1989,Male,31
549,9.15,44:18.3,53:27.7,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,42553,Subscriber,1981,Female,39
694,11.57,45:30.2,57:05.2,3195,Sip Ave,40.7308971,-74.06391263,3186,Grove St PATH,40.71958612,-74.04311746,42195,Subscriber,1965,Male,55
389,6.48,46:33.4,53:03.4,3273,Manila & 1st,40.72165072,-74.04288411,3202,Newport PATH,40.7272235,-74.0337589,42328,Subscriber,1984,Male,36
966,16.1,47:09.0,03:16.0,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,43395,Customer,1969,Unknown,51
707,11.78,47:54.3,59:41.9,3195,Sip Ave,40.7308971,-74.06391263,3209,Brunswick St,40.7241765,-74.0506564,42476,Customer,1969,Unknown,51
2527,42.12,50:10.9,32:18.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42427,Subscriber,1996,Male,24
2514,41.9,50:19.7,32:13.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42256,Subscriber,1996,Female,24
930,15.5,54:15.5,09:45.8,3195,Sip Ave,40.7308971,-74.06391263,3186,Grove St PATH,40.71958612,-74.04311746,42230,Subscriber,1993,Female,27
893,14.88,54:29.0,09:22.3,3195,Sip Ave,40.7308971,-74.06391263,3186,Grove St PATH,40.71958612,-74.04311746,32878,Subscriber,1990,Male,30
2540,42.33,56:37.6,38:58.5,3202,Newport PATH,40.7272235,-74.0337589,3272,Jersey & 3rd,40.72333159,-74.04595256,33392,Customer,1969,Unknown,51
210,3.5,59:11.3,02:42.1,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42115,Subscriber,1976,Male,44
2406,40.1,00:20.6,40:27.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,19233,Customer,1995,Male,25
896,14.93,00:33.8,15:30.4,3199,Newport Pkwy,40.7287448,-74.0321082,3483,Montgomery St,40.71942,-74.05099,42365,Customer,1988,Female,32
890,14.83,00:42.0,15:32.9,3199,Newport Pkwy,40.7287448,-74.0321082,3483,Montgomery St,40.71942,-74.05099,42116,Customer,1989,Male,31
625,10.42,02:26.4,12:52.3,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,42583,Customer,1989,Male,31
1611,26.85,02:29.5,29:21.1,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42251,Customer,1997,Male,23
2462,41.03,05:06.7,46:09.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42205,Subscriber,1976,Male,44
261,4.35,07:46.7,12:07.9,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42115,Customer,1969,Unknown,51
796,13.27,10:02.1,23:18.2,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,42370,Subscriber,1958,Male,62
763,12.72,10:58.8,23:42.3,3694,Jackson Square,40.71113,-74.0789,3186,Grove St PATH,40.71958612,-74.04311746,42515,Customer,1969,Unknown,51
433,7.22,10:59.2,18:12.4,3185,City Hall,40.7177325,-74.043845,3269,Brunswick & 6th,40.72601173,-74.05038893,42434,Subscriber,1984,Female,36
364,6.07,12:24.8,18:28.9,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42610,Subscriber,1967,Male,53
2212,36.87,16:19.2,53:11.2,3196,Riverview Park,40.7443187,-74.0439909,3196,Riverview Park,40.7443187,-74.0439909,42402,Customer,1996,Male,24
824,13.73,16:54.7,30:38.8,3195,Sip Ave,40.7308971,-74.06391263,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42389,Customer,1969,Unknown,51
817,13.62,19:22.9,33:00.3,3195,Sip Ave,40.7308971,-74.06391263,3202,Newport PATH,40.7272235,-74.0337589,42186,Subscriber,1986,Male,34
2013,33.55,20:11.5,53:45.4,3220,5 Corners Library,40.73496102,-74.05950308,3679,Bergen Ave,40.72210379,-74.071455,17444,Customer,1996,Female,24
2536,42.27,22:58.2,05:14.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,27457,Subscriber,1978,Female,42
1326,22.1,25:34.8,47:41.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42583,Customer,1969,Male,51
745,12.42,25:41.8,38:07.5,3185,City Hall,40.7177325,-74.043845,3194,McGinley Square,40.72533993,-74.06762213,42375,Subscriber,1990,Male,30
1923,32.05,27:03.9,59:07.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3199,Newport Pkwy,40.7287448,-74.0321082,42434,Subscriber,1973,Female,47
2273,37.88,30:36.8,08:30.1,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,42545,Subscriber,1974,Male,46
1175,19.58,30:40.6,50:16.4,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42503,Customer,1969,Unknown,51
177,2.95,30:42.4,33:40.0,3279,Dixon Mills,40.72163014,-74.04996783,3272,Jersey & 3rd,40.72333159,-74.04595256,35285,Subscriber,1982,Female,38
673,11.22,30:45.5,41:59.4,3206,Hilltop,40.7311689,-74.0575736,3269,Brunswick & 6th,40.72601173,-74.05038893,42489,Subscriber,1982,Male,38
298,4.97,30:50.2,35:48.4,3275,Columbus Drive,40.7183552,-74.03891444,3638,Washington St,40.7242941,-74.0354826,28325,Subscriber,1988,Female,32
366,6.1,30:53.4,36:59.4,3202,Newport PATH,40.7272235,-74.0337589,3273,Manila & 1st,40.72165072,-74.04288411,42328,Subscriber,1984,Male,36
517,8.62,31:25.5,40:03.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,43391,Subscriber,1965,Female,55
402,6.7,34:58.9,41:40.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3275,Columbus Drive,40.7183552,-74.03891444,42127,Subscriber,1982,Female,38
313,5.22,35:47.0,41:00.1,3638,Washington St,40.7242941,-74.0354826,3267,Morris Canal,40.71241882,-74.03852552,42265,Subscriber,1980,Male,40
1904,31.73,37:15.1,09:00.0,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42258,Customer,1992,Female,28
1819,30.32,37:58.4,08:18.2,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42457,Customer,1990,Male,30
350,5.83,40:34.5,46:24.7,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42458,Subscriber,1978,Male,42
2489,41.48,40:39.7,22:08.8,3280,Astor Place,40.7192822,-74.07126188,3280,Astor Place,40.7192822,-74.07126188,42304,Subscriber,1983,Male,37
563,9.38,43:40.5,53:04.1,3214,Essex Light Rail,40.7127742,-74.0364857,3483,Montgomery St,40.71942,-74.05099,42553,Subscriber,1986,Male,34
613,10.22,44:10.8,54:24.1,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458404,-74.04281706,42181,Subscriber,1989,Male,31
522,8.7,44:18.6,53:00.9,3214,Essex Light Rail,40.7127742,-74.0364857,3483,Montgomery St,40.71942,-74.05099,16471,Subscriber,1984,Female,36
2131,35.52,45:08.4,20:39.5,3276,Marin Light Rail,40.71458404,-74.04281706,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42600,Subscriber,1968,Male,52
561,9.35,46:44.0,56:05.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,42163,Subscriber,1970,Male,50
294,4.9,47:47.6,52:42.0,3280,Astor Place,40.7192822,-74.07126188,3194,McGinley Square,40.72533993,-74.06762213,27467,Subscriber,1971,Male,49
1063,17.72,49:46.0,07:29.4,3638,Washington St,40.7242941,-74.0354826,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42569,Subscriber,1989,Male,31
2804,46.73,51:30.2,38:14.7,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42254,Customer,1983,Male,37
1176,19.6,51:45.3,11:21.4,3209,Brunswick St,40.7241765,-74.0506564,3195,Sip Ave,40.7308971,-74.06391263,34039,Customer,1969,Unknown,51
1485,24.75,51:53.0,16:38.4,3185,City Hall,40.7177325,-74.043845,3195,Sip Ave,40.7308971,-74.06391263,42369,Subscriber,1993,Female,27
635,10.58,51:59.2,02:34.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3192,Liberty Light Rail,40.7112423,-74.0557013,16686,Subscriber,1990,Female,30
172,2.87,53:03.9,55:56.0,3205,JC Medical Center,40.71653978,-74.04963791,3483,Montgomery St,40.71942,-74.05099,42175,Subscriber,1964,Female,56
1398,23.3,53:06.8,16:25.3,3185,City Hall,40.7177325,-74.043845,3195,Sip Ave,40.7308971,-74.06391263,41685,Subscriber,1990,Male,30
2065,34.42,55:28.1,29:53.1,3196,Riverview Park,40.7443187,-74.0439909,3206,Hilltop,40.7311689,-74.0575736,42402,Subscriber,1991,Female,29
1128,18.8,55:30.2,14:18.6,3267,Morris Canal,40.71241882,-74.03852552,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42617,Customer,1991,Female,29
246,4.1,55:37.1,59:44.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,42489,Subscriber,1987,Male,33
951,15.85,55:40.4,11:31.8,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42116,Customer,1989,Male,31
936,15.6,55:56.5,11:33.1,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42365,Customer,1988,Female,32
209,3.48,59:41.6,03:10.6,3279,Dixon Mills,40.72163014,-74.04996783,3269,Brunswick & 6th,40.72601173,-74.05038893,42423,Subscriber,1964,Female,56
3649,60.82,59:44.3,00:34.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42391,Customer,2001,Male,19
3945,65.75,00:00.7,05:45.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3268,Lafayette Park,40.71346383,-74.06285852,42390,Subscriber,2002,Male,18
3606,60.1,00:20.7,00:26.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42592,Customer,2001,Male,19
418,6.97,02:36.0,09:34.3,3275,Columbus Drive,40.7183552,-74.03891444,3278,Monmouth and 6th,40.72568548,-74.04879034,42152,Subscriber,1982,Female,38
2268,37.8,02:58.4,40:46.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42270,Subscriber,1990,Female,30
111,1.85,04:59.0,06:50.1,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,42163,Subscriber,1970,Male,50
171,2.85,05:13.2,08:04.5,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,42489,Subscriber,1987,Male,33
318,5.3,05:13.3,10:31.6,3194,McGinley Square,40.72533993,-74.06762213,3280,Astor Place,40.7192822,-74.07126188,42375,Subscriber,1960,Male,60
790,13.17,05:23.0,18:33.6,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,43391,Subscriber,1981,Male,39
361,6.02,05:28.8,11:30.0,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42460,Subscriber,1991,Male,29
336,5.6,06:10.6,11:47.1,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,42319,Subscriber,1974,Female,46
462,7.7,08:51.9,16:34.7,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42241,Subscriber,1965,Male,55
527,8.78,09:40.6,18:28.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3214,Essex Light Rail,40.7127742,-74.0364857,42166,Subscriber,1964,Female,56
365,6.08,13:05.6,19:11.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3213,Van Vorst Park,40.71848892,-74.04772663,42308,Subscriber,1984,Female,36
149,2.48,16:21.6,18:50.8,3206,Hilltop,40.7311689,-74.0575736,3640,Journal Square,40.73367,-74.0625,42320,Subscriber,1991,Male,29
113,1.88,21:45.0,23:39.0,3267,Morris Canal,40.71241882,-74.03852552,3681,Grand St,40.71517768,-74.03768331,42206,Subscriber,1964,Female,56
698,11.63,22:40.6,34:19.1,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42454,Subscriber,1953,Female,67
713,11.88,23:44.6,35:38.3,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,42335,Subscriber,1983,Male,37
397,6.62,24:08.2,30:45.5,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42535,Subscriber,1961,Female,59
1019,16.98,27:04.3,44:04.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42444,Subscriber,1961,Female,59
515,8.58,27:51.3,36:26.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3187,Warren St,40.7211236,-74.03805095,42163,Customer,1981,Male,39
1286,21.43,28:20.0,49:46.5,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,42241,Subscriber,1967,Male,53
2693,44.88,28:25.9,13:19.7,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42261,Subscriber,1985,Male,35
6778,112.97,28:42.3,21:40.3,3275,Columbus Drive,40.7183552,-74.03891444,3211,Newark Ave,40.72152515,-74.04630454,42387,Customer,1969,Unknown,51
6795,113.25,28:47.6,22:03.0,3275,Columbus Drive,40.7183552,-74.03891444,3211,Newark Ave,40.72152515,-74.04630454,42285,Customer,1969,Unknown,51
180,3,31:06.3,34:07.2,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,42343,Subscriber,1965,Male,55
1807,30.12,31:42.3,01:49.5,3206,Hilltop,40.7311689,-74.0575736,3196,Riverview Park,40.7443187,-74.0439909,42414,Customer,1990,Female,30
1725,28.75,32:07.3,00:52.3,3206,Hilltop,40.7311689,-74.0575736,3196,Riverview Park,40.7443187,-74.0439909,42402,Subscriber,1991,Female,29
10223,170.38,34:22.2,24:45.8,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,30203,Customer,1991,Female,29
9236,153.93,35:23.0,09:19.7,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42462,Customer,1984,Female,36
493,8.22,37:16.3,45:29.9,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,42448,Subscriber,1993,Male,27
326,5.43,38:33.3,44:00.0,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42467,Subscriber,1987,Male,33
566,9.43,38:58.0,48:25.0,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458404,-74.04281706,42148,Customer,1969,Unknown,51
1082,18.03,41:36.4,59:38.8,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42302,Subscriber,1992,Male,28
96,1.6,41:54.0,43:30.2,3267,Morris Canal,40.71241882,-74.03852552,3214,Essex Light Rail,40.7127742,-74.0364857,42336,Subscriber,1964,Female,56
2699,44.98,44:48.1,29:47.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42190,Subscriber,1987,Male,33
513,8.55,45:15.2,53:48.4,3273,Manila & 1st,40.72165072,-74.04288411,3199,Newport Pkwy,40.7287448,-74.0321082,42432,Subscriber,1989,Female,31
882,14.7,46:07.5,00:50.4,3191,Union St,40.7182113,-74.0836394,3275,Columbus Drive,40.7183552,-74.03891444,42297,Customer,1999,Male,21
183,3.05,46:17.5,49:20.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42343,Subscriber,1965,Male,55
952,15.87,46:21.9,02:14.7,3195,Sip Ave,40.7308971,-74.06391263,3203,Hamilton Park,40.72759597,-74.04424731,41685,Customer,1969,Unknown,51
933,15.55,46:50.6,02:24.2,3195,Sip Ave,40.7308971,-74.06391263,3203,Hamilton Park,40.72759597,-74.04424731,42369,Customer,1990,Male,30
357,5.95,47:12.8,53:09.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3639,Harborside,40.7192517,-74.034234,42154,Subscriber,1981,Female,39
583,9.72,48:21.0,58:04.1,3184,Paulus Hook,40.7141454,-74.0335519,3279,Dixon Mills,40.72163014,-74.04996783,42187,Subscriber,1964,Female,56
627,10.45,48:44.7,59:12.6,3483,Montgomery St,40.71942,-74.05099,3214,Essex Light Rail,40.7127742,-74.0364857,42553,Subscriber,1986,Male,34
595,9.92,49:23.0,59:18.3,3483,Montgomery St,40.71942,-74.05099,3214,Essex Light Rail,40.7127742,-74.0364857,42505,Subscriber,1984,Female,36
